year,duration,start_time,end_time,area,lat,lon
1997,7,864518400000000000,865123200000000000,38759770.629350424,37.375,351.125
1997,5,865382400000000000,865814400000000000,38759770.629350424,37.375,351.125
1997,6,870134400000000000,870652800000000000,38759770.629350424,37.375,351.125
1997,6,874281600000000000,874800000000000000,38759770.629350424,37.375,351.125
1997,5,876355200000000000,876787200000000000,38759770.629350424,37.375,351.125
1998,13,887241600000000000,888364800000000000,38759770.629350424,37.375,351.125
1998,32,888969600000000000,891734400000000000,38759770.629350424,37.375,351.125
2000,5,953078400000000000,953510400000000000,38759770.629350424,37.375,351.125
2000,5,962064000000000000,962496000000000000,38759770.629350424,37.375,351.125
2000,8,965952000000000000,966643200000000000,38759770.629350424,37.375,351.125
2002,5,1011225600000000000,1011657600000000000,38759770.629350424,37.375,351.125
2002,8,1012089600000000000,1012780800000000000,38759770.629350424,37.375,351.125
2002,6,1016755200000000000,1017273600000000000,38759770.629350424,37.375,351.125
2003,6,1060214400000000000,1060732800000000000,38759770.629350424,37.375,351.125
2004,6,1092614400000000000,1093132800000000000,38759770.629350424,37.375,351.125
2005,12,1119225600000000000,1120262400000000000,38759770.629350424,37.375,351.125
2005,5,1121212800000000000,1121644800000000000,38759770.629350424,37.375,351.125
2005,8,1125014400000000000,1125705600000000000,38759770.629350424,37.375,351.125
2006,5,1143763200000000000,1144195200000000000,38759770.629350424,37.375,351.125
2006,24,1149292800000000000,1151366400000000000,38759770.629350424,37.375,351.125
2006,39,1152316800000000000,1155686400000000000,38759770.629350424,37.375,351.125
2006,11,1157241600000000000,1158192000000000000,38759770.629350424,37.375,351.125
2006,41,1162166400000000000,1165708800000000000,38759770.629350424,37.375,351.125
2007,6,1194480000000000000,1194998400000000000,38759770.629350424,37.375,351.125
2007,10,1198368000000000000,1199232000000000000,38759770.629350424,37.375,351.125
2008,6,1201392000000000000,1201910400000000000,38759770.629350424,37.375,351.125
2008,5,1202169600000000000,1202601600000000000,38759770.629350424,37.375,351.125
2008,28,1202947200000000000,1205366400000000000,38759770.629350424,37.375,351.125
2009,20,1245369600000000000,1247097600000000000,38759770.629350424,37.375,351.125
2009,7,1255392000000000000,1255996800000000000,38759770.629350424,37.375,351.125
2009,7,1256515200000000000,1257120000000000000,38759770.629350424,37.375,351.125
2010,7,1267315200000000000,1267920000000000000,38759770.629350424,37.375,351.125
2010,5,1269561600000000000,1269993600000000000,38759770.629350424,37.375,351.125
2010,5,1270512000000000000,1270944000000000000,38759770.629350424,37.375,351.125
2010,15,1271635200000000000,1272931200000000000,38759770.629350424,37.375,351.125
2010,6,1274313600000000000,1274832000000000000,38759770.629350424,37.375,351.125
2011,8,1296432000000000000,1297123200000000000,38759770.629350424,37.375,351.125
2011,5,1298332800000000000,1298764800000000000,38759770.629350424,37.375,351.125
2011,64,1302220800000000000,1307750400000000000,38759770.629350424,37.375,351.125
2011,25,1317600000000000000,1319760000000000000,38759770.629350424,37.375,351.125
2013,12,1372723200000000000,1373760000000000000,38759770.629350424,37.375,351.125
2013,12,1378080000000000000,1379116800000000000,38759770.629350424,37.375,351.125
2013,5,1379721600000000000,1380153600000000000,38759770.629350424,37.375,351.125
2013,10,1380412800000000000,1381276800000000000,38759770.629350424,37.375,351.125
2014,31,1410480000000000000,1413158400000000000,38759770.629350424,37.375,351.125
2014,18,1413763200000000000,1415318400000000000,38759770.629350424,37.375,351.125
2015,18,1430352000000000000,1431907200000000000,38759770.629350424,37.375,351.125
2015,13,1433808000000000000,1434931200000000000,38759770.629350424,37.375,351.125
2015,12,1447113600000000000,1448150400000000000,38759770.629350424,37.375,351.125
2015,29,1449792000000000000,1452297600000000000,38759770.629350424,37.375,351.125
2016,25,1452556800000000000,1454716800000000000,38759770.629350424,37.375,351.125
2016,6,1454976000000000000,1455494400000000000,38759770.629350424,37.375,351.125
2016,26,1471046400000000000,1473292800000000000,38759770.629350424,37.375,351.125
2016,20,1480896000000000000,1482624000000000000,38759770.629350424,37.375,351.125
2017,7,1492905600000000000,1493510400000000000,38759770.629350424,37.375,351.125
2017,26,1494115200000000000,1496361600000000000,38759770.629350424,37.375,351.125
2017,13,1497484800000000000,1498608000000000000,38759770.629350424,37.375,351.125
2017,6,1509494400000000000,1510012800000000000,38759770.629350424,37.375,351.125
2018,15,1537920000000000000,1539216000000000000,38759770.629350424,37.375,351.125
2019,5,1550880000000000000,1551312000000000000,38759770.629350424,37.375,351.125
2020,15,1590364800000000000,1591660800000000000,38759770.629350424,37.375,351.125
2020,7,1595116800000000000,1595721600000000000,38759770.629350424,37.375,351.125
2021,24,1617840000000000000,1619913600000000000,38759770.629350424,37.375,351.125
2022,30,1671667200000000000,1674259200000000000,38759770.629350424,37.375,351.125
2023,7,1680307200000000000,1680912000000000000,38759770.629350424,37.375,351.125
2023,7,1686182400000000000,1686787200000000000,38759770.629350424,37.375,351.125
2023,18,1696723200000000000,1698278400000000000,38759770.629350424,37.375,351.125
2023,61,1703980800000000000,1709251200000000000,38759770.629350424,37.375,351.125
2024,5,1713571200000000000,1714003200000000000,38759770.629350424,37.375,351.125
2024,21,1732233600000000000,1734048000000000000,38759770.629350424,37.375,351.125
2025,10,1736294400000000000,1737158400000000000,38759770.629350424,37.375,351.125
2025,9,1751500800000000000,1752278400000000000,38759770.629350424,37.375,351.125
2025,5,1754784000000000000,1755216000000000000,38759770.629350424,37.375,351.125
1981,5,375926400000000000,376358400000000000,42126976.695670485,37.625,351.125
1983,11,416188800000000000,417139200000000000,42126976.695670485,37.625,351.125
1983,30,437184000000000000,439776000000000000,42126976.695670485,37.625,351.125
1987,5,555120000000000000,555552000000000000,42126976.695670485,37.625,351.125
1987,12,559008000000000000,560044800000000000,42126976.695670485,37.625,351.125
1988,8,595209600000000000,595900800000000000,42126976.695670485,37.625,351.125
1989,6,612230400000000000,612748800000000000,42126976.695670485,37.625,351.125
1989,38,616118400000000000,619401600000000000,42126976.695670485,37.625,351.125
1989,6,625449600000000000,625968000000000000,42126976.695670485,37.625,351.125
1990,5,638236800000000000,638668800000000000,42126976.695670485,37.625,351.125
1990,21,648518400000000000,650332800000000000,42126976.695670485,37.625,351.125
1990,7,653097600000000000,653702400000000000,42126976.695670485,37.625,351.125
1990,8,654307200000000000,654998400000000000,42126976.695670485,37.625,351.125
1991,37,682819200000000000,686016000000000000,42126976.695670485,37.625,351.125
1994,10,786585600000000000,787449600000000000,42126976.695670485,37.625,351.125
1994,5,787881600000000000,788313600000000000,42126976.695670485,37.625,351.125
1995,8,797731200000000000,798422400000000000,42126976.695670485,37.625,351.125
1995,5,805507200000000000,805939200000000000,42126976.695670485,37.625,351.125
1995,6,809740800000000000,810259200000000000,42126976.695670485,37.625,351.125
1995,34,814579200000000000,817516800000000000,42126976.695670485,37.625,351.125
1996,11,820454400000000000,821404800000000000,42126976.695670485,37.625,351.125
1996,9,837216000000000000,837993600000000000,42126976.695670485,37.625,351.125
1997,7,855964800000000000,856569600000000000,42126976.695670485,37.625,351.125
1997,56,856828800000000000,861667200000000000,42126976.695670485,37.625,351.125
1997,11,862012800000000000,862963200000000000,42126976.695670485,37.625,351.125
1997,7,864518400000000000,865123200000000000,42126976.695670485,37.625,351.125
1997,11,865555200000000000,866505600000000000,42126976.695670485,37.625,351.125
1997,5,870220800000000000,870652800000000000,42126976.695670485,37.625,351.125
1998,9,887587200000000000,888364800000000000,42126976.695670485,37.625,351.125
1998,29,888969600000000000,891475200000000000,42126976.695670485,37.625,351.125
2000,7,962150400000000000,962755200000000000,42126976.695670485,37.625,351.125
2002,5,1011225600000000000,1011657600000000000,42126976.695670485,37.625,351.125
2002,8,1012089600000000000,1012780800000000000,42126976.695670485,37.625,351.125
2002,7,1013040000000000000,1013644800000000000,42126976.695670485,37.625,351.125
2002,7,1016755200000000000,1017360000000000000,42126976.695670485,37.625,351.125
2003,6,1060214400000000000,1060732800000000000,42126976.695670485,37.625,351.125
2004,6,1092614400000000000,1093132800000000000,42126976.695670485,37.625,351.125
2005,11,1119312000000000000,1120262400000000000,42126976.695670485,37.625,351.125
2005,7,1121126400000000000,1121731200000000000,42126976.695670485,37.625,351.125
2005,5,1125187200000000000,1125619200000000000,42126976.695670485,37.625,351.125
2006,23,1149292800000000000,1151280000000000000,42126976.695670485,37.625,351.125
2006,51,1151625600000000000,1156032000000000000,42126976.695670485,37.625,351.125
2006,5,1157587200000000000,1158019200000000000,42126976.695670485,37.625,351.125
2006,8,1160697600000000000,1161388800000000000,42126976.695670485,37.625,351.125
2006,45,1162080000000000000,1165968000000000000,42126976.695670485,37.625,351.125
2007,9,1198454400000000000,1199232000000000000,42126976.695670485,37.625,351.125
